KASUARI	18:10:35	1503	-9	43	172	115	28	-6.914743900	107.609809875	1975
KASUARI	18:10:37	1553	33	0	99	7	1	-6.914743900	107.609809875	4488
KASUARI	18:10:38	1604	8	74	23	261	22	-6.914743900	107.609809875	3924
KASUARI	18:10:39	1651	12	74	98	21	17	-6.914743900	107.609809875	4415
KASUARI	18:10:40	1702	21	13	96	10	14	-6.914743900	107.609809875	1123
KASUARI	18:10:41	1753	25	8	21	288	15	-6.914743900	107.609809875	1852
KASUARI	18:10:42	1802	-1	30	9	107	12	-6.914743900	107.609809875	974
KASUARI	18:10:44	1850	44	64	207	282	24	-6.914743900	107.609809875	4869
KASUARI	18:10:45	1901	17	57	22	6	21	-6.914743900	107.609809875	1703
KASUARI	18:10:46	1954	23	7	254	158	29	-6.914743900	107.609809875	2415
KASUARI	18:10:47	2000	35	64	154	248	13	-6.914743900	107.609809875	3623
KASUARI	18:10:49	2053	-7	83	110	284	13	-6.914743900	107.609809875	3787
KASUARI	18:10:50	2104	20	7	256	5	3	-6.914743900	107.609809875	4666
KASUARI	18:10:51	2152	46	96	178	96	6	-6.914743900	107.609809875	662
KASUARI	18:10:52	2203	29	81	215	203	18	-6.914743900	107.609809875	1452
KASUARI	18:10:53	2251	27	98	32	17	6	-6.914743900	107.609809875	3586
KASUARI	18:10:54	2304	24	63	127	67	28	-6.914743900	107.609809875	2931
KASUARI	18:10:56	2351	-7	96	227	245	3	-6.914743900	107.609809875	219
KASUARI	18:10:57	2400	3	52	144	275	16	-6.914743900	107.609809875	2623
KASUARI	18:10:58	2454	37	21	183	151	23	-6.914743900	107.609809875	3043
KASUARI	18:10:59	2505	-5	63	192	298	19	-6.914743900	107.609809875	3933
KASUARI	18:11:00	2554	-1	89	145	85	26	-6.914743900	107.609809875	2151
KASUARI	18:11:02	2600	47	57	294	56	15	-6.914743900	107.609809875	3471
KASUARI	18:11:03	2657	30	79	24	157	26	-6.914743900	107.609809875	1601
KASUARI	18:11:04	2701	9	22	163	63	10	-6.914743900	107.609809875	728
KASUARI	18:11:05	2750	13	97	262	272	14	-6.914743900	107.609809875	4238
KASUARI	18:11:07	2805	5	73	114	351	24	-6.914743900	107.609809875	3612
KASUARI	18:11:08	2853	24	82	253	288	11	-6.914743900	107.609809875	1904
KASUARI	18:11:09	2901	15	53	91	68	5	-6.914743900	107.609809875	1420
KASUARI	18:11:10	2957	40	50	167	316	21	-6.914743900	107.609809875	1944
KASUARI	18:11:12	3002	31	22	251	261	12	-6.914743900	107.609809875	162
KASUARI	18:11:12	3053	1	51	46	28	12	-6.914743900	107.609809875	1126
KASUARI	18:11:14	3101	30	4	112	27	9	-6.914743900	107.609809875	1777
KASUARI	18:11:15	3154	5	57	199	337	26	-6.914743900	107.609809875	230
KASUARI	18:11:16	3206	19	59	161	235	4	-6.914743900	107.609809875	3019
KASUARI	18:11:17	3254	41	79	70	199	21	-6.914743900	107.609809875	2592
KASUARI	18:11:18	3300	15	20	280	254	13	-6.914743900	107.609809875	678
KASUARI	18:11:19	3358	-2	82	243	54	27	-6.914743900	107.609809875	226
KASUARI	18:11:20	3404	23	61	197	182	6	-6.914743900	107.609809875	4628
KASUARI	18:11:21	3457	34	48	294	68	13	-6.914743900	107.609809875	1933
KASUARI	18:11:22	3506	41	62	192	304	9	-6.914743900	107.609809875	258
KASUARI	18:11:23	3553	20	20	130	316	3	-6.914743900	107.609809875	2546
KASUARI	18:11:25	3601	43	13	232	246	4	-6.914743900	107.609809875	3354
KASUARI	18:11:26	3651	41	16	197	213	0	-6.914743900	107.609809875	788
KASUARI	18:11:27	3702	19	89	284	305	0	-6.914743900	107.609809875	1077
KASUARI	18:11:28	3756	31	79	70	250	10	-6.914743900	107.609809875	1907
KASUARI	18:11:29	3800	30	53	239	87	5	-6.914743900	107.609809875	140
KASUARI	18:11:31	3854	42	28	129	332	23	-6.914743900	107.609809875	1771
KASUARI	18:11:32	3904	49	8	183	311	14	-6.914743900	107.609809875	2554
KASUARI	18:11:33	3952	30	13	32	171	10	-6.914743900	107.609809875	4390
KASUARI	18:11:34	4001	18	4	169	263	13	-6.914743900	107.609809875	4549
KASUARI	18:11:35	4053	12	7	281	289	19	-6.914743900	107.609809875	1157
KASUARI	18:11:36	4100	-7	50	40	343	7	-6.914743900	107.609809875	648
KASUARI	18:11:37	4152	35	2	221	278	25	-6.914743900	107.609809875	1619
KASUARI	18:11:38	4200	26	44	88	88	24	-6.914743900	107.609809875	1137
KASUARI	18:11:40	4250	-7	88	212	186	1	-6.914743900	107.609809875	4260
KASUARI	18:11:41	4306	33	93	2	124	19	-6.914743900	107.609809875	147
KASUARI	18:11:42	4350	32	17	254	314	3	-6.914743900	107.609809875	2044
KASUARI	18:11:43	4405	28	44	220	275	13	-6.914743900	107.609809875	2295
KASUARI	18:11:44	4451	14	18	273	290	1	-6.914743900	107.609809875	3203
KASUARI	18:11:45	4508	46	48	139	71	15	-6.914743900	107.609809875	1854
KASUARI	18:11:46	4551	35	98	90	325	29	-6.914743900	107.609809875	359
KASUARI	18:11:47	4604	26	33	227	262	3	-6.914743900	107.609809875	1848
KASUARI	18:11:48	4650	41	84	9	115	29	-6.914743900	107.609809875	4655
KASUARI	18:11:49	4704	37	16	199	164	4	-6.914743900	107.609809875	3889
KASUARI	18:11:50	4751	23	18	30	143	15	-6.914743900	107.609809875	4048
KASUARI	18:11:51	4805	26	16	216	76	29	-6.914743900	107.609809875	396
KASUARI	18:11:52	4856	9	31	206	235	12	-6.914743900	107.609809875	2768
KASUARI	18:11:54	4906	11	56	56	354	28	-6.914743900	107.609809875	2969
KASUARI	18:11:54	4950	30	68	40	84	2	-6.914743900	107.609809875	3236
KASUARI	18:11:56	5002	-7	4	152	189	15	-6.914743900	107.609809875	1163
KASUARI	18:11:57	5050	-10	93	57	331	9	-6.914743900	107.609809875	2263
KASUARI	18:11:58	5100	36	90	270	220	0	-6.914743900	107.609809875	3230
KASUARI	18:11:59	5153	29	16	41	100	21	-6.914743900	107.609809875	3354
KASUARI	18:12:01	5205	31	11	290	97	11	-6.914743900	107.609809875	4766
KASUARI	18:12:01	5252	38	63	163	354	17	-6.914743900	107.609809875	2863
KASUARI	18:12:02	5305	3	81	193	33	12	-6.914743900	107.609809875	1108
KASUARI	18:12:04	5352	34	25	295	114	14	-6.914743900	107.609809875	4529
KASUARI	18:12:05	5403	49	44	233	258	26	-6.914743900	107.609809875	3421
KASUARI	18:12:06	5450	13	93	42	206	9	-6.914743900	107.609809875	4295
KASUARI	18:12:07	5506	6	85	61	344	14	-6.914743900	107.609809875	2821
KASUARI	18:12:08	5552	-5	21	1	352	19	-6.914743900	107.609809875	4637
KASUARI	18:12:11	5606	-3	62	38	58	25	-6.914743900	107.609809875	4622
KASUARI	18:12:12	5652	33	93	158	209	22	-6.914743900	107.609809875	693
KASUARI	18:12:13	5701	5	27	133	2	20	-6.914743900	107.609809875	174
KASUARI	18:12:14	5751	-4	14	290	197	17	-6.914743900	107.609809875	716
KASUARI	18:12:15	5800	35	47	6	227	2	-6.914743900	107.609809875	839
KASUARI	18:12:16	5853	38	13	246	138	26	-6.914743900	107.609809875	4872
KASUARI	18:12:17	5901	28	34	102	259	16	-6.914743900	107.609809875	2678
KASUARI	18:12:18	5955	-4	96	139	16	26	-6.914743900	107.609809875	764
KASUARI	18:12:19	6002	-7	34	122	215	14	-6.914743900	107.609809875	1543
KASUARI	18:12:20	6055	13	88	179	278	22	-6.914743900	107.609809875	3726
KASUARI	18:12:21	6103	48	11	131	37	9	-6.914743900	107.609809875	1552
KASUARI	18:12:23	6155	8	45	290	222	11	-6.914743900	107.609809875	3042
KASUARI	18:12:24	6201	29	66	221	340	3	-6.914743900	107.609809875	1451
KASUARI	18:12:25	6253	49	7	217	232	18	-6.914743900	107.609809875	284
KASUARI	18:12:26	6303	28	69	50	17	23	-6.914743900	107.609809875	1605
KASUARI	18:12:27	6356	5	72	47	39	28	-6.914743900	107.609809875	2370
KASUARI	18:12:28	6402	5	30	96	54	29	-6.914743900	107.609809875	340
KASUARI	18:12:29	6450	46	12	269	113	2	-6.914743900	107.609809875	2244
KASUARI	18:12:31	6501	-8	9	114	219	29	-6.914743900	107.609809875	1166
KASUARI	18:12:32	6553	36	88	201	263	3	-6.914743900	107.609809875	2445
KASUARI	18:12:33	6601	-4	7	69	98	27	-6.914743900	107.609809875	1508
KASUARI	18:12:34	6654	21	17	40	51	16	-6.914743900	107.609809875	4962
KASUARI	18:12:35	6704	-10	92	34	189	15	-6.914743900	107.609809875	2526
KASUARI	18:12:36	6750	19	95	135	201	5	-6.914743900	107.609809875	2289
KASUARI	18:12:37	6800	-7	68	95	194	27	-6.914743900	107.609809875	1837
KASUARI	18:12:38	6854	48	11	174	230	19	-6.914743900	107.609809875	3188
KASUARI	18:12:39	6903	3	7	278	179	28	-6.914743900	107.609809875	574
KASUARI	18:12:41	6953	-8	75	28	1	12	-6.914743900	107.609809875	2786
KASUARI	18:12:42	7002	21	67	260	8	2	-6.914743900	107.609809875	466
KASUARI	18:12:43	7055	-8	92	208	254	25	-6.914743900	107.609809875	4560
KASUARI	18:12:44	7101	20	69	103	256	8	-6.914743900	107.609809875	4222
KASUARI	18:12:45	7151	49	81	76	71	6	-6.914743900	107.609809875	3167
KASUARI	18:12:46	7201	13	71	199	309	9	-6.914743900	107.609809875	2114
KASUARI	18:12:47	7258	26	20	217	39	12	-6.914743900	107.609809875	2151
KASUARI	18:12:48	7307	-9	98	157	241	6	-6.914743900	107.609809875	2911
KASUARI	18:12:49	7350	18	66	240	218	26	-6.914743900	107.609809875	515
KASUARI	18:12:51	7400	23	53	162	148	7	-6.914743900	107.609809875	948
KASUARI	18:12:52	7450	15	63	63	55	28	-6.914743900	107.609809875	1718
KASUARI	18:12:53	7504	49	20	48	164	3	-6.914743900	107.609809875	2529
KASUARI	18:12:54	7550	15	24	294	247	16	-6.914743900	107.609809875	3530
KASUARI	18:12:55	7605	31	51	236	83	12	-6.914743900	107.609809875	3521
KASUARI	18:12:56	7650	17	95	203	299	17	-6.914743900	107.609809875	1859
KASUARI	18:12:57	7701	34	35	235	26	1	-6.914743900	107.609809875	1917
KASUARI	18:12:58	7750	49	48	163	281	19	-6.914743900	107.609809875	408
KASUARI	18:12:59	7802	11	49	190	1	6	-6.914743900	107.609809875	2597
KASUARI	18:13:00	7855	27	82	72	218	29	-6.914743900	107.609809875	4480
KASUARI	18:13:01	7904	15	99	130	184	11	-6.914743900	107.609809875	1685
KASUARI	18:13:02	7951	39	84	211	58	29	-6.914743900	107.609809875	3005
KASUARI	18:13:03	8003	9	58	235	258	9	-6.914743900	107.609809875	3320
KASUARI	18:13:04	8052	25	17	293	141	8	-6.914743900	107.609809875	3895
KASUARI	18:13:06	8104	36	84	181	343	5	-6.914743900	107.609809875	235
KASUARI	18:13:07	8153	-1	32	125	159	4	-6.914743900	107.609809875	450
KASUARI	18:13:08	8205	16	42	97	327	22	-6.914743900	107.609809875	4557
KASUARI	18:13:09	8251	-2	45	62	295	4	-6.914743900	107.609809875	3348
KASUARI	18:13:10	8300	33	81	9	342	11	-6.914743900	107.609809875	1599
KASUARI	18:13:11	8350	7	75	275	261	21	-6.914743900	107.609809875	75
KASUARI	18:13:12	8403	41	84	99	6	12	-6.914743900	107.609809875	4511
KASUARI	18:13:14	8457	26	84	264	288	27	-6.914743900	107.609809875	4987
KASUARI	18:13:15	8505	44	35	293	235	19	-6.914743900	107.609809875	3179
KASUARI	18:13:16	8554	14	78	275	304	21	-6.914743900	107.609809875	4284
KASUARI	18:13:17	8604	5	20	84	352	14	-6.914743900	107.609809875	683
KASUARI	18:13:18	8653	17	50	40	43	10	-6.914743900	107.609809875	2587
KASUARI	18:13:19	8700	5	2	54	230	11	-6.914743900	107.609809875	1041
KASUARI	18:13:21	8756	6	47	11	198	22	-6.914743900	107.609809875	578
KASUARI	18:13:22	8806	18	69	210	297	14	-6.914743900	107.609809875	1094
KASUARI	18:13:23	8856	29	53	154	99	21	-6.914743900	107.609809875	4474
KASUARI	18:13:24	8900	41	84	115	353	27	-6.914743900	107.609809875	543
KASUARI	18:13:25	8953	10	75	49	133	17	-6.914743900	107.609809875	311
KASUARI	18:13:27	9001	48	88	230	122	22	-6.914743900	107.609809875	2223
KASUARI	18:13:28	9051	1	26	38	106	6	-6.914743900	107.609809875	3184
KASUARI	18:13:29	9102	-6	51	217	158	2	-6.914743900	107.609809875	611
KASUARI	18:13:30	9150	16	31	153	334	7	-6.914743900	107.609809875	3509
KASUARI	18:13:31	9205	31	44	33	56	14	-6.914743900	107.609809875	3984
KASUARI	18:13:32	9255	36	73	34	161	21	-6.914743900	107.609809875	1619
KASUARI	18:13:33	9300	0	4	130	267	8	-6.914743900	107.609809875	1912
KASUARI	18:13:34	9354	47	83	283	337	11	-6.914743900	107.609809875	571
KASUARI	18:13:35	9400	33	50	104	63	28	-6.914743900	107.609809875	2023
KASUARI	18:13:36	9452	-4	50	93	237	23	-6.914743900	107.609809875	3279
ID 	 Waktu 	 Ketinggian   Suhu  Humid  Tekanan  Arah-Angin  Kec-Angin  Lintang 	 Bujur     	 CO2
[==========================================================================================================]
KASUARI	19:00:59	50	31	53	208	64	28	-6.914743900	107.609809875	1490
KASUARI	19:01:00	103	5	35	98	142	19	-6.914743900	107.609809875	2968
KASUARI	19:01:02	155	-9	25	235	308	5	-6.914743900	107.609809875	2776
KASUARI	19:01:03	200	28	99	9	49	3	-6.914743900	107.609809875	483
KASUARI	19:01:04	252	-1	15	263	222	7	-6.914743900	107.609809875	1643
KASUARI	19:01:05	300	4	49	213	320	5	-6.914743900	107.609809875	2012
KASUARI	19:01:06	351	28	1	111	176	11	-6.914743900	107.609809875	3671
KASUARI	19:01:07	402	37	89	218	94	15	-6.914743900	107.609809875	2918
KASUARI	19:01:08	453	-5	76	261	25	29	-6.914743900	107.609809875	1631
KASUARI	19:01:09	500	3	27	32	4	1	-6.914743900	107.609809875	2198
KASUARI	19:01:10	550	0	52	48	214	4	-6.914743900	107.609809875	4918
KASUARI	19:01:12	602	5	85	34	195	1	-6.914743900	107.609809875	1151
KASUARI	19:01:13	652	46	61	187	113	29	-6.914743900	107.609809875	788
KASUARI	19:01:14	704	-6	75	70	136	9	-6.914743900	107.609809875	2080
KASUARI	19:01:15	755	23	64	278	156	21	-6.914743900	107.609809875	3341
KASUARI	19:01:16	801	42	63	283	312	1	-6.914743900	107.609809875	4009
KASUARI	19:01:17	850	39	88	248	98	27	-6.914743900	107.609809875	2723
KASUARI	19:01:18	907	1	35	68	228	20	-6.914743900	107.609809875	234
KASUARI	19:01:19	955	4	21	86	256	20	-6.914743900	107.609809875	4662
KASUARI	19:01:21	1001	29	66	199	240	25	-6.914743900	107.609809875	2577
KASUARI	19:01:22	1053	34	69	42	263	25	-6.914743900	107.609809875	4329
KASUARI	19:01:23	1104	44	20	297	47	21	-6.914743900	107.609809875	4462
KASUARI	19:01:24	1152	20	43	167	208	14	-6.914743900	107.609809875	2317
KASUARI	19:01:25	1200	-2	6	278	26	17	-6.914743900	107.609809875	4114
KASUARI	19:01:27	1252	7	30	290	286	6	-6.914743900	107.609809875	2012
KASUARI	19:01:28	1305	7	95	95	104	0	-6.914743900	107.609809875	118
KASUARI	19:01:29	1358	27	97	109	123	12	-6.914743900	107.609809875	4085
KASUARI	19:01:30	1404	46	29	1	216	0	-6.914743900	107.609809875	581
KASUARI	19:01:31	1452	27	96	155	344	6	-6.914743900	107.609809875	408
KASUARI	19:01:32	1503	-9	43	172	115	28	-6.914743900	107.609809875	1975
KASUARI	19:01:33	1553	33	0	99	7	1	-6.914743900	107.609809875	4488
KASUARI	19:01:34	1604	8	74	23	261	22	-6.914743900	107.609809875	3924
KASUARI	19:01:36	1651	12	74	98	21	17	-6.914743900	107.609809875	4415
KASUARI	19:01:37	1702	21	13	96	10	14	-6.914743900	107.609809875	1123
KASUARI	19:01:38	1753	25	8	21	288	15	-6.914743900	107.609809875	1852
KASUARI	19:01:39	1802	-1	30	9	107	12	-6.914743900	107.609809875	974
KASUARI	19:01:40	1850	44	64	207	282	24	-6.914743900	107.609809875	4869
KASUARI	19:01:41	1901	17	57	22	6	21	-6.914743900	107.609809875	1703
KASUARI	19:01:42	1954	23	7	254	158	29	-6.914743900	107.609809875	2415
KASUARI	19:01:44	2000	35	64	154	248	13	-6.914743900	107.609809875	3623
KASUARI	19:01:45	2053	-7	83	110	284	13	-6.914743900	107.609809875	3787
KASUARI	19:01:46	2104	20	7	256	5	3	-6.914743900	107.609809875	4666
KASUARI	19:01:48	2152	46	96	178	96	6	-6.914743900	107.609809875	662
KASUARI	19:01:49	2203	29	81	215	203	18	-6.914743900	107.609809875	1452
KASUARI	19:01:50	2251	27	98	32	17	6	-6.914743900	107.609809875	3586
KASUARI	19:01:51	2304	24	63	127	67	28	-6.914743900	107.609809875	2931
KASUARI	19:01:52	2351	-7	96	227	245	3	-6.914743900	107.609809875	219
KASUARI	19:01:54	2400	3	52	144	275	16	-6.914743900	107.609809875	2623
KASUARI	19:01:55	2454	37	21	183	151	23	-6.914743900	107.609809875	3043
KASUARI	19:01:56	2505	-5	63	192	298	19	-6.914743900	107.609809875	3933
KASUARI	19:01:57	2554	-1	89	145	85	26	-6.914743900	107.609809875	2151
KASUARI	19:01:58	2600	47	57	294	56	15	-6.914743900	107.609809875	3471
KASUARI	19:02:00	2657	30	79	24	157	26	-6.914743900	107.609809875	1601
KASUARI	19:02:01	2701	9	22	163	63	10	-6.914743900	107.609809875	728
KASUARI	19:02:02	2750	13	97	262	272	14	-6.914743900	107.609809875	4238
KASUARI	19:02:03	2805	5	73	114	351	24	-6.914743900	107.609809875	3612
KASUARI	19:02:05	2853	24	82	253	288	11	-6.914743900	107.609809875	1904
KASUARI	19:02:06	2901	15	53	91	68	5	-6.914743900	107.609809875	1420
KASUARI	19:02:07	2957	40	50	167	316	21	-6.914743900	107.609809875	1944
KASUARI	19:02:08	3002	31	22	251	261	12	-6.914743900	107.609809875	162
KASUARI	19:02:09	3053	1	51	46	28	12	-6.914743900	107.609809875	1126
KASUARI	19:02:11	3101	30	4	112	27	9	-6.914743900	107.609809875	1777
KASUARI	19:02:12	3154	5	57	199	337	26	-6.914743900	107.609809875	230
KASUARI	19:02:13	3206	19	59	161	235	4	-6.914743900	107.609809875	3019
KASUARI	19:02:14	3254	41	79	70	199	21	-6.914743900	107.609809875	2592
KASUARI	19:02:15	3300	15	20	280	254	13	-6.914743900	107.609809875	678
KASUARI	19:02:16	3358	-2	82	243	54	27	-6.914743900	107.609809875	226
KASUARI	19:02:17	3404	23	61	197	182	6	-6.914743900	107.609809875	4628
KASUARI	19:02:18	3457	34	48	294	68	13	-6.914743900	107.609809875	1933
KASUARI	19:02:19	3506	41	62	192	304	9	-6.914743900	107.609809875	258
KASUARI	19:02:20	3553	20	20	130	316	3	-6.914743900	107.609809875	2546
KASUARI	19:02:21	3601	43	13	232	246	4	-6.914743900	107.609809875	3354
KASUARI	19:02:22	3651	41	16	197	213	0	-6.914743900	107.609809875	788
KASUARI	19:02:24	3702	19	89	284	305	0	-6.914743900	107.609809875	1077
KASUARI	19:02:25	3756	31	79	70	250	10	-6.914743900	107.609809875	1907
KASUARI	19:02:26	3800	30	53	239	87	5	-6.914743900	107.609809875	140
KASUARI	19:02:27	3854	42	28	129	332	23	-6.914743900	107.609809875	1771
KASUARI	19:02:28	3904	49	8	183	311	14	-6.914743900	107.609809875	2554
KASUARI	19:02:29	3952	30	13	32	171	10	-6.914743900	107.609809875	4390
KASUARI	19:02:30	4001	18	4	169	263	13	-6.914743900	107.609809875	4549
KASUARI	19:02:31	4053	12	7	281	289	19	-6.914743900	107.609809875	1157
KASUARI	19:02:33	4100	-7	50	40	343	7	-6.914743900	107.609809875	648
KASUARI	19:02:34	4152	35	2	221	278	25	-6.914743900	107.609809875	1619
KASUARI	19:02:35	4200	26	44	88	88	24	-6.914743900	107.609809875	1137
KASUARI	19:02:36	4250	-7	88	212	186	1	-6.914743900	107.609809875	4260
KASUARI	19:02:38	4306	33	93	2	124	19	-6.914743900	107.609809875	147
KASUARI	19:02:39	4350	32	17	254	314	3	-6.914743900	107.609809875	2044
KASUARI	19:02:40	4405	28	44	220	275	13	-6.914743900	107.609809875	2295
KASUARI	19:02:41	4451	14	18	273	290	1	-6.914743900	107.609809875	3203
KASUARI	19:02:42	4508	46	48	139	71	15	-6.914743900	107.609809875	1854
KASUARI	19:02:43	4551	35	98	90	325	29	-6.914743900	107.609809875	359
KASUARI	19:02:44	4604	26	33	227	262	3	-6.914743900	107.609809875	1848
KASUARI	19:02:45	4650	41	84	9	115	29	-6.914743900	107.609809875	4655
KASUARI	19:02:46	4704	37	16	199	164	4	-6.914743900	107.609809875	3889
KASUARI	19:02:47	4751	23	18	30	143	15	-6.914743900	107.609809875	4048
KASUARI	19:02:48	4805	26	16	216	76	29	-6.914743900	107.609809875	396
KASUARI	19:02:49	4856	9	31	206	235	12	-6.914743900	107.609809875	2768
KASUARI	19:02:50	4906	11	56	56	354	28	-6.914743900	107.609809875	2969
KASUARI	19:02:51	4950	30	68	40	84	2	-6.914743900	107.609809875	3236
KASUARI	19:02:53	5002	-7	4	152	189	15	-6.914743900	107.609809875	1163
KASUARI	19:02:54	5050	-10	93	57	331	9	-6.914743900	107.609809875	2263
KASUARI	19:02:55	5100	36	90	270	220	0	-6.914743900	107.609809875	3230
KASUARI	19:02:56	5153	29	16	41	100	21	-6.914743900	107.609809875	3354
KASUARI	19:02:57	5205	31	11	290	97	11	-6.914743900	107.609809875	4766
KASUARI	19:02:58	5252	38	63	163	354	17	-6.914743900	107.609809875	2863
KASUARI	19:02:59	5305	3	81	193	33	12	-6.914743900	107.609809875	1108
KASUARI	19:03:00	5352	34	25	295	114	14	-6.914743900	107.609809875	4529
KASUARI	19:03:02	5403	49	44	233	258	26	-6.914743900	107.609809875	3421
KASUARI	19:03:03	5450	13	93	42	206	9	-6.914743900	107.609809875	4295
KASUARI	19:03:04	5506	6	85	61	344	14	-6.914743900	107.609809875	2821
KASUARI	19:03:05	5552	-5	21	1	352	19	-6.914743900	107.609809875	4637
KASUARI	19:03:07	5606	-3	62	38	58	25	-6.914743900	107.609809875	4622
KASUARI	19:03:08	5652	33	93	158	209	22	-6.914743900	107.609809875	693
KASUARI	19:03:10	5701	5	27	133	2	20	-6.914743900	107.609809875	174
KASUARI	19:03:11	5751	-4	14	290	197	17	-6.914743900	107.609809875	716
KASUARI	19:03:12	5800	35	47	6	227	2	-6.914743900	107.609809875	839
KASUARI	19:03:12	5853	38	13	246	138	26	-6.914743900	107.609809875	4872
KASUARI	19:03:14	5901	28	34	102	259	16	-6.914743900	107.609809875	2678
KASUARI	19:03:15	5955	-4	96	139	16	26	-6.914743900	107.609809875	764
KASUARI	19:03:16	6002	-7	34	122	215	14	-6.914743900	107.609809875	1543
KASUARI	19:03:17	6055	13	88	179	278	22	-6.914743900	107.609809875	3726
KASUARI	19:03:18	6103	48	11	131	37	9	-6.914743900	107.609809875	1552
KASUARI	19:03:19	6155	8	45	290	222	11	-6.914743900	107.609809875	3042
KASUARI	19:03:21	6201	29	66	221	340	3	-6.914743900	107.609809875	1451
KASUARI	19:03:22	6253	49	7	217	232	18	-6.914743900	107.609809875	284
KASUARI	19:03:23	6303	28	69	50	17	23	-6.914743900	107.609809875	1605
KASUARI	19:03:24	6356	5	72	47	39	28	-6.914743900	107.609809875	2370
KASUARI	19:03:25	6402	5	30	96	54	29	-6.914743900	107.609809875	340
KASUARI	19:03:26	6450	46	12	269	113	2	-6.914743900	107.609809875	2244
KASUARI	19:03:27	6501	-8	9	114	219	29	-6.914743900	107.609809875	1166
KASUARI	19:03:28	6553	36	88	201	263	3	-6.914743900	107.609809875	2445
KASUARI	19:03:29	6601	-4	7	69	98	27	-6.914743900	107.609809875	1508
KASUARI	19:03:30	6654	21	17	40	51	16	-6.914743900	107.609809875	4962
KASUARI	19:03:32	6704	-10	92	34	189	15	-6.914743900	107.609809875	2526
KASUARI	19:03:33	6750	19	95	135	201	5	-6.914743900	107.609809875	2289
KASUARI	19:03:34	6800	-7	68	95	194	27	-6.914743900	107.609809875	1837
KASUARI	19:03:35	6854	48	11	174	230	19	-6.914743900	107.609809875	3188
KASUARI	19:03:36	6903	3	7	278	179	28	-6.914743900	107.609809875	574
KASUARI	19:03:37	6953	-8	75	28	1	12	-6.914743900	107.609809875	2786
KASUARI	19:03:38	7002	21	67	260	8	2	-6.914743900	107.609809875	466
KASUARI	19:03:40	7055	-8	92	208	254	25	-6.914743900	107.609809875	4560
KASUARI	19:03:41	7101	20	69	103	256	8	-6.914743900	107.609809875	4222
KASUARI	19:03:42	7151	49	81	76	71	6	-6.914743900	107.609809875	3167
KASUARI	19:03:43	7201	13	71	199	309	9	-6.914743900	107.609809875	2114
KASUARI	19:03:44	7258	26	20	217	39	12	-6.914743900	107.609809875	2151
KASUARI	19:03:45	7307	-9	98	157	241	6	-6.914743900	107.609809875	2911
KASUARI	19:03:46	7350	18	66	240	218	26	-6.914743900	107.609809875	515
